Date_Time,Holiday,Temp,Rain_1H,Snow_1H,Clouds_All,Weather_Main,Weather_Description,Traffic_Volume
25-06-2016 07:00,No,296.36,0,0,20,Clouds,Few Clouds,2175
25-06-2016 08:00,No,297.84,0,0,1,Clear,Sky Is Clear,2806
25-06-2016 09:00,No,299.53,0,0,20,Clouds,Few Clouds,3536
25-06-2016 10:00,No,301.28,0,0,20,Clouds,Few Clouds,3970
25-06-2016 11:00,No,302.93,0,0,20,Clouds,Few Clouds,4257
25-06-2016 12:00,No,303.69,0,0,75,Clouds,Broken Clouds,4544
25-06-2016 13:00,No,305.16,0,0,75,Clouds,Broken Clouds,4363
25-06-2016 14:00,No,306.25,0,0,40,Clouds,Scattered Clouds,4395
25-06-2016 15:00,No,306.86,0,0,40,Clouds,Scattered Clouds,4298
25-06-2016 16:00,No,307.03,0,0,75,Thunderstorm,Proximity Thunderstorm,4341
25-06-2016 17:00,No,305.69,0,0,75,Thunderstorm,Proximity Thunderstorm,4215
25-06-2016 18:00,No,303.34,0,0,90,Thunderstorm,Thunderstorm,3808
25-06-2016 19:00,No,301.88,0,0,40,Rain,Light Rain,3154
25-06-2016 19:00,No,301.88,0,0,40,Thunderstorm,Proximity Thunderstorm,3154
25-06-2016 20:00,No,300.6,0,0,75,Clouds,Broken Clouds,2882
25-06-2016 21:00,No,299.2,0,0,75,Clouds,Broken Clouds,3038
25-06-2016 22:00,No,298.21,0,0,75,Clouds,Broken Clouds,3255
25-06-2016 23:00,No,296.95,0,0,40,Clouds,Scattered Clouds,2583
26-06-2016 00:00,No,295.93,0,0,1,Clear,Sky Is Clear,1658
26-06-2016 01:00,No,294.39,0,0,1,Clear,Sky Is Clear,1277
26-06-2016 02:00,No,293.71,0,0,1,Clear,Sky Is Clear,718
26-06-2016 03:00,No,292.81,0,0,1,Clear,Sky Is Clear,460
26-06-2016 04:00,No,292.07,0,0,1,Clear,Sky Is Clear,385
26-06-2016 05:00,No,291.48,0,0,20,Clouds,Few Clouds,530
26-06-2016 06:00,No,291.62,0,0,40,Clouds,Scattered Clouds,926
26-06-2016 07:00,No,292.45,0,0,40,Clouds,Scattered Clouds,1241
26-06-2016 08:00,No,294.72,0,0,20,Clouds,Few Clouds,2078
26-06-2016 09:00,No,296.16,0,0,20,Clouds,Few Clouds,3101
26-06-2016 10:00,No,297.69,0,0,20,Clouds,Few Clouds,3956
26-06-2016 11:00,No,299.02,0,0,20,Clouds,Few Clouds,3893
26-06-2016 12:00,No,300.09,0,0,20,Clouds,Few Clouds,4303
26-06-2016 13:00,No,300.91,0,0,1,Clear,Sky Is Clear,4403
26-06-2016 14:00,No,301.81,0,0,1,Clear,Sky Is Clear,4241
26-06-2016 15:00,No,302.18,0,0,20,Clouds,Few Clouds,4464
26-06-2016 16:00,No,302.78,0,0,20,Clouds,Few Clouds,4359
26-06-2016 17:00,No,302.98,0,0,20,Clouds,Few Clouds,4271
26-06-2016 18:00,No,302.69,0,0,20,Clouds,Few Clouds,3717
26-06-2016 19:00,No,302.26,0,0,20,Clouds,Few Clouds,3465
26-06-2016 20:00,No,300.99,0,0,1,Clear,Sky Is Clear,2425
26-06-2016 21:00,No,298.52,0,0,1,Clear,Sky Is Clear,2319
26-06-2016 22:00,No,296.78,0,0,1,Clear,Sky Is Clear,1470
26-06-2016 23:00,No,295.9,0,0,1,Clear,Sky Is Clear,1483
27-06-2016 00:00,No,295.51,0,0,1,Clear,Sky Is Clear,615
27-06-2016 01:00,No,294.41,0,0,1,Clear,Sky Is Clear,370
27-06-2016 02:00,No,293.38,0,0,1,Clear,Sky Is Clear,304
27-06-2016 03:00,No,292.46,0,0,1,Clear,Sky Is Clear,349
27-06-2016 04:00,No,291.66,0,0,1,Clear,Sky Is Clear,821
27-06-2016 05:00,No,290.73,0,0,20,Clouds,Few Clouds,2849
27-06-2016 06:00,No,290.1,0,0,20,Clouds,Few Clouds,5176
27-06-2016 07:00,No,290.43,0,0,75,Clouds,Broken Clouds,6045
27-06-2016 08:00,No,290.92,0,0,75,Clouds,Broken Clouds,5332
27-06-2016 09:00,No,291.3,0,0,40,Clouds,Scattered Clouds,4426
27-06-2016 10:00,No,292.41,0,0,20,Clouds,Few Clouds,3984
27-06-2016 11:00,No,293.04,0,0,40,Clouds,Scattered Clouds,4016
27-06-2016 12:00,No,293.33,0,0,90,Clouds,Overcast Clouds,4440
27-06-2016 13:00,No,294.45,0,0,40,Clouds,Scattered Clouds,4422
27-06-2016 14:00,No,294.97,0,0,75,Clouds,Broken Clouds,4727
27-06-2016 15:00,No,295.12,0,0,75,Clouds,Broken Clouds,4825
27-06-2016 16:00,No,295.55,0,0,75,Clouds,Broken Clouds,5832
27-06-2016 17:00,No,295.49,0,0,75,Clouds,Broken Clouds,5347
27-06-2016 18:00,No,295.7,0,0,40,Clouds,Scattered Clouds,3959
27-06-2016 19:00,No,295,0,0,40,Clouds,Scattered Clouds,2931
27-06-2016 20:00,No,294.27,0,0,40,Clouds,Scattered Clouds,2626
27-06-2016 21:00,No,292.58,1,0,20,Rain,Light Rain,2400
27-06-2016 22:00,No,291.45,0,0,20,Clouds,Few Clouds,1968
27-06-2016 23:00,No,291.14,0,0,90,Clouds,Overcast Clouds,1129
28-06-2016 00:00,No,291.1,0,0,90,Clouds,Overcast Clouds,567
28-06-2016 01:00,No,290.47,0,0,90,Clouds,Overcast Clouds,410
28-06-2016 02:00,No,289.84,0,0,90,Clouds,Overcast Clouds,316
28-06-2016 03:00,No,289,0,0,40,Clouds,Scattered Clouds,329
28-06-2016 04:00,No,287.63,0,0,20,Clouds,Few Clouds,848
28-06-2016 05:00,No,286.52,0,0,1,Clear,Sky Is Clear,2949
28-06-2016 06:00,No,285.98,0,0,1,Clear,Sky Is Clear,5264
28-06-2016 07:00,No,287.63,0,0,20,Clouds,Few Clouds,5979
28-06-2016 08:00,No,289.46,0,0,40,Clouds,Scattered Clouds,5371
28-06-2016 09:00,No,290.41,0,0,20,Clouds,Few Clouds,4779
28-06-2016 10:00,No,291.29,0,0,40,Clouds,Scattered Clouds,4233
28-06-2016 11:00,No,292.38,0,0,40,Clouds,Scattered Clouds,4249
28-06-2016 12:00,No,292.99,0,0,40,Clouds,Scattered Clouds,4496
28-06-2016 13:00,No,294.03,0,0,40,Clouds,Scattered Clouds,4433
28-06-2016 14:00,No,295.01,0,0,40,Clouds,Scattered Clouds,4863
28-06-2016 15:00,No,295.36,0,0,40,Clouds,Scattered Clouds,5166
28-06-2016 16:00,No,296.02,0,0,1,Haze,Haze,5846
28-06-2016 17:00,No,296.28,0,0,40,Clouds,Scattered Clouds,5735
28-06-2016 18:00,No,296.36,0,0,40,Clouds,Scattered Clouds,4152
28-06-2016 19:00,No,295.82,0,0,40,Clouds,Scattered Clouds,3157
28-06-2016 20:00,No,294.83,0,0,20,Clouds,Few Clouds,2708
28-06-2016 21:00,No,292.74,0,0,20,Clouds,Few Clouds,2649
28-06-2016 22:00,No,290.09,0,0,1,Clear,Sky Is Clear,2277
28-06-2016 23:00,No,289.29,0,0,1,Clear,Sky Is Clear,1811
29-06-2016 00:00,No,288.06,0,0,75,Clouds,Broken Clouds,665
29-06-2016 01:00,No,287.27,0,0,1,Clear,Sky Is Clear,428
29-06-2016 02:00,No,286.85,0,0,1,Clear,Sky Is Clear,297
29-06-2016 03:00,No,286.18,0,0,1,Clear,Sky Is Clear,358
29-06-2016 04:00,No,285.87,0,0,1,Clear,Sky Is Clear,888
29-06-2016 05:00,No,285.48,0,0,1,Mist,Mist,2970
29-06-2016 06:00,No,285.75,0,0,20,Clouds,Few Clouds,5343
29-06-2016 07:00,No,287.83,0,0,20,Clouds,Few Clouds,6053
29-06-2016 08:00,No,290.68,0,0,40,Clouds,Scattered Clouds,5448
29-06-2016 09:00,No,292.94,0,0,40,Clouds,Scattered Clouds,4716
29-06-2016 10:00,No,294.54,0,0,75,Clouds,Broken Clouds,4355
29-06-2016 11:00,No,295.92,0,0,75,Clouds,Broken Clouds,4573
29-06-2016 12:00,No,296.7,0,0,75,Clouds,Broken Clouds,4635
29-06-2016 13:00,No,297.17,0,0,75,Clouds,Broken Clouds,4622
29-06-2016 14:00,No,298.4,0,0,40,Clouds,Scattered Clouds,4772
29-06-2016 15:00,No,298.58,0,0,40,Clouds,Scattered Clouds,5212
29-06-2016 16:00,No,298.93,0,0,40,Clouds,Scattered Clouds,5964
29-06-2016 17:00,No,299.27,0,0,40,Clouds,Scattered Clouds,5794
29-06-2016 18:00,No,298.81,0,0,40,Clouds,Scattered Clouds,4308
29-06-2016 20:00,No,298.08,0,0,1,Clear,Sky Is Clear,2581
29-06-2016 20:00,No,297.35,0,0,40,Clouds,Scattered Clouds,2581
29-06-2016 21:00,No,294.93,0,0,1,Clear,Sky Is Clear,2631
29-06-2016 22:00,No,291.84,0,0,1,Clear,Sky Is Clear,1926
29-06-2016 23:00,No,291.18,0,0,20,Clouds,Few Clouds,1140
30-06-2016 00:00,No,290.26,0,0,20,Clouds,Few Clouds,620
30-06-2016 01:00,No,289.6,0,0,1,Clear,Sky Is Clear,446
30-06-2016 02:00,No,289.3,0,0,20,Clouds,Few Clouds,313
30-06-2016 03:00,No,288.38,0,0,1,Mist,Mist,363
30-06-2016 04:00,No,288.4,0,0,20,Mist,Mist,863
30-06-2016 05:00,No,288.78,0,0,20,Clouds,Few Clouds,2881
30-06-2016 06:00,No,289.32,0,0,40,Clouds,Scattered Clouds,4728
30-06-2016 07:00,No,290.78,0,0,90,Thunderstorm,Proximity Thunderstorm,5836
30-06-2016 08:00,No,292.88,0,0,75,Clouds,Broken Clouds,5549
30-06-2016 09:00,No,294.27,0,0,75,Clouds,Broken Clouds,4751
30-06-2016 10:00,No,294.88,0,0,75,Rain,Heavy Intensity Rain,3917
30-06-2016 11:00,No,294.07,0,0,90,Rain,Moderate Rain,4175
30-06-2016 11:00,No,294.07,0,0,90,Thunderstorm,Thunderstorm,4175
30-06-2016 12:00,No,292.25,1,0,90,Rain,Heavy Intensity Rain,4125
30-06-2016 13:00,No,294.07,0,0,75,Rain,Light Rain,4295
30-06-2016 14:00,No,296.26,0,0,40,Clouds,Scattered Clouds,4305
30-06-2016 15:00,No,297.21,0,0,40,Clouds,Scattered Clouds,4943
30-06-2016 16:00,No,297.6,0,0,40,Rain,Light Rain,5855
30-06-2016 17:00,No,298.08,0,0,40,Rain,Light Rain,5466
30-06-2016 18:00,No,297.03,0,0,40,Clouds,Scattered Clouds,4132
30-06-2016 19:00,No,296.13,0,0,20,Clouds,Few Clouds,3321
30-06-2016 20:00,No,294.62,0,0,40,Clouds,Scattered Clouds,2929
30-06-2016 21:00,No,292.6,0,0,1,Clear,Sky Is Clear,2907
30-06-2016 22:00,No,291.05,0,0,20,Clouds,Few Clouds,2533
30-06-2016 23:00,No,290.07,0,0,20,Clouds,Few Clouds,1473
01-07-2016 00:00,No,289.04,0,0,1,Clear,Sky Is Clear,825
01-07-2016 01:00,No,288.16,0,0,1,Clear,Sky Is Clear,531
01-07-2016 02:00,No,286.64,0,0,1,Clear,Sky Is Clear,381
01-07-2016 03:00,No,285.39,0,0,1,Clear,Sky Is Clear,406
01-07-2016 04:00,No,284.67,0,0,1,Clear,Sky Is Clear,790
01-07-2016 05:00,No,283.97,0,0,20,Clouds,Few Clouds,2532
01-07-2016 06:00,No,283.24,0,0,20,Clouds,Few Clouds,4826
01-07-2016 07:00,No,284.59,0,0,20,Clouds,Few Clouds,5217
01-07-2016 08:00,No,286.51,0,0,20,Clouds,Few Clouds,4281
01-07-2016 09:00,No,288.14,0,0,40,Clouds,Scattered Clouds,4560
01-07-2016 10:00,No,289.45,0,0,40,Clouds,Scattered Clouds,4412
01-07-2016 11:00,No,290.87,0,0,20,Clouds,Few Clouds,4682
01-07-2016 12:00,No,292.02,0,0,20,Clouds,Few Clouds,5018
01-07-2016 13:00,No,293.3,0,0,1,Clear,Sky Is Clear,4938
01-07-2016 14:00,No,294.37,0,0,40,Clouds,Scattered Clouds,4974
01-07-2016 15:00,No,295.13,0,0,40,Clouds,Scattered Clouds,5015
01-07-2016 16:00,No,295.44,0,0,40,Clouds,Scattered Clouds,5017
01-07-2016 17:00,No,295.71,0,0,40,Clouds,Scattered Clouds,4307
01-07-2016 18:00,No,295.65,0,0,40,Clouds,Scattered Clouds,3808
01-07-2016 19:00,No,295.31,0,0,75,Clouds,Broken Clouds,3102
01-07-2016 20:00,No,293.99,0,0,75,Clouds,Broken Clouds,2822
01-07-2016 21:00,No,292.24,0,0,75,Clouds,Broken Clouds,2627
01-07-2016 22:00,No,289.69,0,0,40,Clouds,Scattered Clouds,2498
01-07-2016 23:00,No,288.53,0,0,40,Clouds,Scattered Clouds,1987
02-07-2016 00:00,No,287.75,0,0,75,Clouds,Broken Clouds,1234
02-07-2016 01:00,No,287.13,0,0,75,Clouds,Broken Clouds,940
02-07-2016 02:00,No,286.4,0,0,75,Clouds,Broken Clouds,664
02-07-2016 03:00,No,285.64,0,0,1,Clear,Sky Is Clear,373
02-07-2016 04:00,No,285.21,0,0,1,Clear,Sky Is Clear,425
02-07-2016 05:00,No,285.66,0,0,75,Clouds,Broken Clouds,679
02-07-2016 06:00,No,285.83,0,0,75,Clouds,Broken Clouds,1253
02-07-2016 07:00,No,287.34,0,0,75,Clouds,Broken Clouds,1679
02-07-2016 08:00,No,289.67,0,0,75,Clouds,Broken Clouds,2178
02-07-2016 09:00,No,292.72,0,0,20,Clouds,Few Clouds,2952
02-07-2016 10:00,No,294.67,0,0,20,Clouds,Few Clouds,3429
02-07-2016 11:00,No,295.89,0,0,40,Clouds,Scattered Clouds,3892
02-07-2016 12:00,No,296.6,0,0,40,Clouds,Scattered Clouds,3862
02-07-2016 13:00,No,297.29,0,0,75,Clouds,Broken Clouds,3550
02-07-2016 14:00,No,297.94,0,0,40,Clouds,Scattered Clouds,3554
02-07-2016 15:00,No,298.47,0,0,40,Clouds,Scattered Clouds,3487
02-07-2016 16:00,No,298.45,0,0,40,Clouds,Scattered Clouds,3261
02-07-2016 17:00,No,299.04,0,0,75,Clouds,Broken Clouds,3263
02-07-2016 18:00,No,298.64,0,0,40,Clouds,Scattered Clouds,3175
02-07-2016 19:00,No,298.21,0,0,40,Clouds,Scattered Clouds,2805
02-07-2016 20:00,No,296.99,0,0,40,Clouds,Scattered Clouds,2676
02-07-2016 21:00,No,294.45,0,0,20,Clouds,Few Clouds,2495
02-07-2016 22:00,No,292.09,0,0,20,Clouds,Few Clouds,2370
02-07-2016 23:00,No,291.03,0,0,20,Clouds,Few Clouds,2205
03-07-2016 00:00,No,290.15,0,0,1,Clear,Sky Is Clear,1133
03-07-2016 01:00,No,289.45,0,0,1,Clear,Sky Is Clear,929
03-07-2016 02:00,No,289.3,0,0,1,Clear,Sky Is Clear,759
03-07-2016 03:00,No,289.14,0,0,1,Clear,Sky Is Clear,436
03-07-2016 04:00,No,288.46,0,0,1,Clear,Sky Is Clear,419
03-07-2016 05:00,No,287.59,0,0,1,Mist,Mist,590
03-07-2016 06:00,No,287.44,0,0,20,Mist,Mist,1095
03-07-2016 07:00,No,289.23,0,0,40,Mist,Mist,1166
03-07-2016 08:00,No,291.48,0,0,40,Clouds,Scattered Clouds,1616
03-07-2016 09:00,No,293.62,0,0,40,Clouds,Scattered Clouds,2271
03-07-2016 10:00,No,295.28,0,0,40,Clouds,Scattered Clouds,2827
03-07-2016 11:00,No,296.44,0,0,75,Clouds,Broken Clouds,3166
03-07-2016 12:00,No,297.09,0,0,75,Clouds,Broken Clouds,3464
03-07-2016 13:00,No,297.97,0,0,40,Clouds,Scattered Clouds,3415
03-07-2016 14:00,No,298.81,0,0,40,Clouds,Scattered Clouds,3454
03-07-2016 15:00,No,299.28,0,0,20,Clouds,Few Clouds,3295
03-07-2016 16:00,No,299.32,0,0,20,Clouds,Few Clouds,3220
03-07-2016 17:00,No,299.4,0,0,20,Clouds,Few Clouds,3225
03-07-2016 18:00,No,299.07,0,0,20,Clouds,Few Clouds,3041
03-07-2016 19:00,No,298.07,0,0,20,Clouds,Few Clouds,2718
03-07-2016 20:00,No,297.13,0,0,1,Clear,Sky Is Clear,2563
03-07-2016 21:00,No,295.04,0,0,1,Clear,Sky Is Clear,2513
03-07-2016 22:00,No,292.98,0,0,20,Clouds,Few Clouds,2252
03-07-2016 23:00,No,291.46,0,0,20,Clouds,Few Clouds,1985
04-07-2016 00:00,Independence Day,289.95,0,0,1,Clear,Sky Is Clear,1115
04-07-2016 01:00,No,289.7,0,0,1,Mist,Mist,581
04-07-2016 02:00,No,288.95,0,0,1,Clear,Sky Is Clear,436
04-07-2016 03:00,No,288.74,0,0,1,Clear,Sky Is Clear,270
04-07-2016 04:00,No,288.54,0,0,1,Clear,Sky Is Clear,304
04-07-2016 05:00,No,287.6,0,0,20,Clouds,Few Clouds,660
04-07-2016 06:00,No,287.49,0,0,20,Clouds,Few Clouds,825
04-07-2016 07:00,No,289.56,0,0,20,Clouds,Few Clouds,798
04-07-2016 08:00,No,292.34,0,0,20,Clouds,Few Clouds,1060
04-07-2016 09:00,No,294.36,0,0,20,Clouds,Few Clouds,1582
04-07-2016 10:00,No,295.32,0,0,90,Clouds,Overcast Clouds,1949
04-07-2016 11:00,No,296.14,0,0,75,Clouds,Broken Clouds,2657
04-07-2016 12:00,No,296.77,0,0,75,Clouds,Broken Clouds,2916
04-07-2016 13:00,No,297.63,0,0,75,Clouds,Broken Clouds,2881
04-07-2016 14:00,No,297.76,0,0,90,Clouds,Overcast Clouds,3095
04-07-2016 15:00,No,298.37,0,0,75,Clouds,Broken Clouds,3252
04-07-2016 16:00,No,298.66,0,0,75,Clouds,Broken Clouds,3197
04-07-2016 17:00,No,298.77,0,0,75,Clouds,Broken Clouds,3044
04-07-2016 18:00,No,298.49,0,0,75,Clouds,Broken Clouds,2979
04-07-2016 19:00,No,297.91,0,0,90,Clouds,Overcast Clouds,2886
04-07-2016 20:00,No,297.32,0,0,90,Clouds,Overcast Clouds,2765
04-07-2016 21:00,No,296.64,0,0,90,Clouds,Overcast Clouds,2471
04-07-2016 22:00,No,295.49,0,0,40,Clouds,Scattered Clouds,2975
04-07-2016 23:00,No,294.5,0,0,40,Clouds,Scattered Clouds,1980
05-07-2016 00:00,No,293.16,0,0,40,Clouds,Scattered Clouds,1038
05-07-2016 01:00,No,292.68,0,0,1,Clear,Sky Is Clear,497
05-07-2016 02:00,No,292.67,0,0,40,Clouds,Scattered Clouds,331
05-07-2016 03:00,No,293.09,0,0,75,Clouds,Broken Clouds,319
05-07-2016 04:00,No,292.86,0,0,40,Drizzle,Light Intensity Drizzle,729
05-07-2016 05:00,No,292.7,0,0,75,Rain,Light Rain,2468
05-07-2016 06:00,No,293.05,0,0,75,Rain,Light Rain,4739
05-07-2016 07:00,No,293.59,0,0,20,Rain,Light Rain,5115
05-07-2016 07:00,No,293.59,0,0,20,Mist,Mist,5115
05-07-2016 08:00,No,294.45,0,0,75,Haze,Haze,4441
05-07-2016 08:00,No,294.45,0,0,75,Rain,Light Rain,4441
05-07-2016 09:00,No,295.77,0,0,75,Clouds,Broken Clouds,4023
05-07-2016 10:00,No,297.81,0,0,75,Clouds,Broken Clouds,3465
05-07-2016 11:00,No,299.13,0,0,75,Rain,Light Rain,3720
05-07-2016 12:00,No,300.78,0,0,75,Clouds,Broken Clouds,4318
05-07-2016 13:00,No,301.75,0,0,75,Rain,Light Rain,4200
05-07-2016 14:00,No,303.5,0,0,75,Clouds,Broken Clouds,4346
05-07-2016 15:00,No,303.81,0,0,75,Rain,Light Rain,4784
05-07-2016 16:00,No,302.99,0,0,75,Rain,Moderate Rain,5494
05-07-2016 17:00,No,300.79,0,0,75,Rain,Light Rain,5577
05-07-2016 17:00,No,300.79,0,0,75,Thunderstorm,Proximity Thunderstorm,5577
05-07-2016 18:00,No,297.44,0,0,90,Thunderstorm,Proximity Thunderstorm,3177
05-07-2016 18:00,No,297.44,0,0,90,Mist,Mist,3177
05-07-2016 18:00,No,297.44,0,0,90,Rain,Light Rain,3177
05-07-2016 19:00,No,294.91,8,0,90,Rain,Heavy Intensity Rain,2821
05-07-2016 19:00,No,294.91,8,0,90,Thunderstorm,Proximity Thunderstorm,2821
05-07-2016 19:00,No,294.91,8,0,90,Mist,Mist,2821
05-07-2016 20:00,No,293.53,6,0,90,Rain,Heavy Intensity Rain,1975
05-07-2016 20:00,No,293.53,6,0,90,Thunderstorm,Proximity Thunderstorm,1975
05-07-2016 20:00,No,293.53,6,0,90,Mist,Mist,1975
05-07-2016 21:00,No,292.84,2,0,90,Rain,Moderate Rain,1752
05-07-2016 21:00,No,292.84,2,0,90,Thunderstorm,Proximity Thunderstorm,1752
05-07-2016 21:00,No,292.84,2,0,90,Mist,Mist,1752
05-07-2016 22:00,No,292.65,0,0,90,Rain,Light Rain,2459
05-07-2016 23:00,No,292.08,0,0,1,Clear,Sky Is Clear,2091
06-07-2016 00:00,No,291.88,0,0,40,Clouds,Scattered Clouds,700
06-07-2016 01:00,No,291.3,0,0,20,Clouds,Few Clouds,358
06-07-2016 02:00,No,290.77,0,0,1,Mist,Mist,288
06-07-2016 03:00,No,290.53,0,0,40,Mist,Mist,341
06-07-2016 04:00,No,290.6,0,0,40,Mist,Mist,816
06-07-2016 04:00,No,290.6,0,0,40,Fog,Fog,816
06-07-2016 05:00,No,290.86,0,0,75,Mist,Mist,2789
06-07-2016 06:00,No,290.51,0,0,75,Fog,Fog,5182
06-07-2016 06:00,No,290.51,0,0,75,Mist,Mist,5182
06-07-2016 07:00,No,291.25,0,0,75,Fog,Fog,5951
06-07-2016 07:00,No,291.25,0,0,75,Mist,Mist,5951
06-07-2016 08:00,No,292.5,0,0,75,Mist,Mist,5135
06-07-2016 08:00,No,292.5,0,0,75,Fog,Fog,5135
06-07-2016 09:00,No,294.71,0,0,75,Clouds,Broken Clouds,4108
06-07-2016 10:00,No,296.07,0,0,75,Clouds,Broken Clouds,3872
06-07-2016 11:00,No,298.07,0,0,75,Clouds,Broken Clouds,4116
06-07-2016 12:00,No,299.37,0,0,40,Clouds,Scattered Clouds,4180
06-07-2016 13:00,No,300.76,0,0,40,Clouds,Scattered Clouds,4277
06-07-2016 14:00,No,301.17,0,0,40,Clouds,Scattered Clouds,4455
06-07-2016 15:00,No,302.22,0,0,20,Clouds,Few Clouds,4723
06-07-2016 16:00,No,302.47,0,0,20,Clouds,Few Clouds,5555
06-07-2016 17:00,No,302.53,0,0,20,Clouds,Few Clouds,5515
06-07-2016 18:00,No,302,0,0,20,Clouds,Few Clouds,4181
06-07-2016 19:00,No,301.4,0,0,20,Clouds,Few Clouds,3217
06-07-2016 20:00,No,300.46,0,0,20,Clouds,Few Clouds,2804
06-07-2016 21:00,No,297.22,0,0,20,Clouds,Few Clouds,2776
06-07-2016 22:00,No,295.65,0,0,75,Clouds,Broken Clouds,3222
06-07-2016 23:00,No,293.91,0,0,1,Clear,Sky Is Clear,2355
07-07-2016 00:00,No,292.79,0,0,1,Clear,Sky Is Clear,779
07-07-2016 01:00,No,293.05,0,0,90,Clouds,Overcast Clouds,392
07-07-2016 02:00,No,293.16,0,0,90,Rain,Light Rain,411
07-07-2016 03:00,No,292.42,0,0,1,Rain,Light Rain,335
07-07-2016 04:00,No,292.85,1,0,75,Rain,Moderate Rain,843
07-07-2016 04:00,No,292.85,1,0,75,Thunderstorm,Proximity Thunderstorm,843
07-07-2016 05:00,No,292.65,1,0,90,Rain,Moderate Rain,2649
07-07-2016 05:00,No,292.65,1,0,90,Mist,Mist,2649
07-07-2016 05:00,No,292.65,1,0,90,Thunderstorm,Proximity Thunderstorm With Rain,2649
07-07-2016 06:00,No,292.7,0,0,90,Rain,Light Rain,5185
07-07-2016 07:00,No,292.73,0,0,90,Clouds,Overcast Clouds,5849
07-07-2016 08:00,No,293.45,0,0,90,Clouds,Overcast Clouds,5245
07-07-2016 09:00,No,294.2,0,0,90,Clouds,Overcast Clouds,4557
07-07-2016 10:00,No,295.31,0,0,75,Clouds,Broken Clouds,4163
07-07-2016 11:00,No,297.49,0,0,75,Clouds,Broken Clouds,4350
07-07-2016 12:00,No,298.45,0,0,40,Clouds,Scattered Clouds,4458
07-07-2016 13:00,No,299.48,0,0,75,Clouds,Broken Clouds,4596
07-07-2016 14:00,No,300.1,0,0,75,Clouds,Broken Clouds,4924
07-07-2016 15:00,No,300.11,0,0,1,Clear,Sky Is Clear,4983
07-07-2016 16:00,No,299.83,0,0,75,Clouds,Broken Clouds,6080
07-07-2016 17:00,No,299.2,0,0,75,Clouds,Broken Clouds,5974
07-07-2016 18:00,No,298.03,0,0,40,Rain,Light Rain,4183
07-07-2016 18:00,No,298.03,0,0,40,Thunderstorm,Proximity Thunderstorm,4183
07-07-2016 19:00,No,296.43,1,0,90,Rain,Moderate Rain,3109
07-07-2016 20:00,No,295.79,0,0,90,Clouds,Overcast Clouds,2597
07-07-2016 21:00,No,294.74,0,0,75,Thunderstorm,Proximity Thunderstorm,2431
07-07-2016 22:00,No,294.02,0,0,75,Thunderstorm,Thunderstorm With Light Rain,1906
07-07-2016 23:00,No,293.8,0,0,75,Rain,Light Rain,1242
08-07-2016 00:00,No,293.45,0,0,75,Thunderstorm,Proximity Thunderstorm,680
08-07-2016 01:00,No,293.07,0,0,20,Clouds,Few Clouds,413
08-07-2016 02:00,No,292.35,0,0,20,Clouds,Few Clouds,305
08-07-2016 03:00,No,292.1,0,0,20,Clouds,Few Clouds,348
08-07-2016 04:00,No,291.46,0,0,20,Clouds,Few Clouds,820
08-07-2016 05:00,No,291.16,0,0,75,Rain,Light Rain,2695
08-07-2016 06:00,No,291.09,0,0,75,Rain,Light Rain,4519
08-07-2016 07:00,No,291.47,0,0,40,Clouds,Scattered Clouds,5551
08-07-2016 08:00,No,292.46,0,0,20,Clouds,Few Clouds,4956
08-07-2016 09:00,No,293.28,0,0,40,Clouds,Scattered Clouds,4451
08-07-2016 10:00,No,293.24,0,0,75,Clouds,Broken Clouds,4408
08-07-2016 11:00,No,293.78,0,0,90,Clouds,Overcast Clouds,4637
08-07-2016 12:00,No,294.35,0,0,90,Clouds,Overcast Clouds,4619
08-07-2016 13:00,No,295.42,0,0,75,Clouds,Broken Clouds,4593
08-07-2016 14:00,No,296.18,1,0,90,Rain,Light Rain,4736
08-07-2016 15:00,No,297.23,0,0,75,Clouds,Broken Clouds,5096
08-07-2016 16:00,No,298,0,0,64,Clouds,Broken Clouds,5628
08-07-2016 17:00,No,298.4,0,0,75,Clouds,Broken Clouds,4855
08-07-2016 18:00,No,298.43,0,0,75,Clouds,Broken Clouds,4057
08-07-2016 19:00,No,298.15,0,0,75,Clouds,Broken Clouds,3204
08-07-2016 20:00,No,297.06,0,0,90,Clouds,Overcast Clouds,2618
08-07-2016 21:00,No,295.63,0,0,40,Clouds,Scattered Clouds,2664
08-07-2016 22:00,No,293.96,0,0,20,Clouds,Few Clouds,2367
08-07-2016 23:00,No,292.39,0,0,20,Clouds,Few Clouds,1856
09-07-2016 00:00,No,291.24,0,0,1,Clear,Sky Is Clear,1376
09-07-2016 01:00,No,290.12,0,0,1,Clear,Sky Is Clear,1070
09-07-2016 02:00,No,289.5,0,0,1,Fog,Fog,678
09-07-2016 02:00,No,289.5,0,0,1,Mist,Mist,678
09-07-2016 03:00,No,288.78,0,0,1,Mist,Mist,508
09-07-2016 03:00,No,288.78,0,0,1,Fog,Fog,508
09-07-2016 04:00,No,288.36,0,0,1,Mist,Mist,541
09-07-2016 04:00,No,288.36,0,0,1,Fog,Fog,541
09-07-2016 05:00,No,287.83,0,0,1,Mist,Mist,976
09-07-2016 05:00,No,287.83,0,0,1,Fog,Fog,976
09-07-2016 06:00,No,287.45,0,0,1,Mist,Mist,1474
09-07-2016 06:00,No,287.45,0,0,1,Fog,Fog,1474
